States,Region,Latitude,Longitude,Date,Day,Type of Day,Month,Season,Period,Electricity Consumed
Delhi,NR,28.6699929,77.23000403,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,90.0
UP,NR,27.59998069,78.05000565,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,351.9
Uttarakhand,NR,30.32040895,78.05000565,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,38.0
HP,NR,31.10002545,77.16659704,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,29.3
J&K,NR,33.45,76.24,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,38.8
Chandigarh,NR,30.71999697,76.78000565,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,4.6
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,75.9
Gujarat,WR,22.2587,71.1924,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,266.0
MP,WR,21.30039105,76.13001949,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,173.6
Maharashtra,WR,19.25023195,73.16017493,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,348.2
Goa,WR,15.491997,73.81800065,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,8.4
DD,WR,20.4283,72.8397,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,6.2
DNH,WR,20.26657819,73.01661779999999,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,15.8
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,162.8
Telangana,SR,18.1124,79.0193,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,148.0
Karnataka,SR,12.57038129,76.91999711,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,160.2
Kerala,SR,8.900372741,76.56999263,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,67.1
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,319.2
Pondy,SR,11.93499371,79.83000037,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,8.2
Bihar,SR,25.78541445,87.4799727,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,93.8
DVC,ER,22.4975,88.3527,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,61.4
Jharkhand,ER,23.80039349,86.41998572,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,24.3
Odisha,ER,19.82042971,85.90001746,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,82.0
West Bengal,ER,22.58039044,88.32994665,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,136.5
Sikkim,ER,27.3333303,88.6166475,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,0.9
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.8
Assam,NER,26.7499809,94.21666744,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,34.2
Manipur,NER,24.79997072,93.95001705,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.5
Mizoram,NER,23.71039899,92.72001461,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2020-08-21,Friday,Working,8,SUMMER,Covid-Unlock-Lockdown,4.7
Punjab,NR,31.51997398,75.98000281,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,191.1
Haryana,NR,28.45000633,77.01999101,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,160.1
Rajasthan,NR,26.44999921,74.63998124,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,215.5
Delhi,NR,28.6699929,77.23000403,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,91.6
UP,NR,27.59998069,78.05000565,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,359.2
Uttarakhand,NR,30.32040895,78.05000565,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,39.5
HP,NR,31.10002545,77.16659704,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,29.3
J&K,NR,33.45,76.24,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,40.6
Chandigarh,NR,30.71999697,76.78000565,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,4.4
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,78.6
Gujarat,WR,22.2587,71.1924,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,261.0
MP,WR,21.30039105,76.13001949,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,157.4
Maharashtra,WR,19.25023195,73.16017493,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,332.5
Goa,WR,15.491997,73.81800065,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,7.3
DD,WR,20.4283,72.8397,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,5.6
DNH,WR,20.26657819,73.01661779999999,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,15.2
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,162.9
Telangana,SR,18.1124,79.0193,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,157.6
Karnataka,SR,12.57038129,76.91999711,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,151.6
Kerala,SR,8.900372741,76.56999263,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,67.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,311.1
Pondy,SR,11.93499371,79.83000037,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,7.7
Bihar,SR,25.78541445,87.4799727,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,102.2
DVC,ER,22.4975,88.3527,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,63.5
Jharkhand,ER,23.80039349,86.41998572,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,26.0
Odisha,ER,19.82042971,85.90001746,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,83.5
West Bengal,ER,22.58039044,88.32994665,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,150.2
Sikkim,ER,27.3333303,88.6166475,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,0.9
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,1.8
Assam,NER,26.7499809,94.21666744,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,34.2
Manipur,NER,24.79997072,93.95001705,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,5.7
Mizoram,NER,23.71039899,92.72001461,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2020-08-22,Saturday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,4.5
Punjab,NR,31.51997398,75.98000281,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,208.5
Haryana,NR,28.45000633,77.01999101,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,157.8
Rajasthan,NR,26.44999921,74.63998124,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,207.3
Delhi,NR,28.6699929,77.23000403,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,91.4
UP,NR,27.59998069,78.05000565,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,352.0
Uttarakhand,NR,30.32040895,78.05000565,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,36.4
HP,NR,31.10002545,77.16659704,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,25.6
J&K,NR,33.45,76.24,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,43.5
Chandigarh,NR,30.71999697,76.78000565,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,4.1
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,79.5
Gujarat,WR,22.2587,71.1924,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,241.4
MP,WR,21.30039105,76.13001949,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,161.8
Maharashtra,WR,19.25023195,73.16017493,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,341.2
Goa,WR,15.491997,73.81800065,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,7.1
DD,WR,20.4283,72.8397,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,5.6
DNH,WR,20.26657819,73.01661779999999,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,14.5
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,160.2
Telangana,SR,18.1124,79.0193,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,176.2
Karnataka,SR,12.57038129,76.91999711,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,149.9
Kerala,SR,8.900372741,76.56999263,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,62.2
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,274.6
Pondy,SR,11.93499371,79.83000037,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,7.7
Bihar,SR,25.78541445,87.4799727,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,109.1
DVC,ER,22.4975,88.3527,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,62.5
Jharkhand,ER,23.80039349,86.41998572,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,26.9
Odisha,ER,19.82042971,85.90001746,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,81.7
West Bengal,ER,22.58039044,88.32994665,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,147.9
Sikkim,ER,27.3333303,88.6166475,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,0.8
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,1.9
Assam,NER,26.7499809,94.21666744,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,32.6
Manipur,NER,24.79997072,93.95001705,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,5.6
Mizoram,NER,23.71039899,92.72001461,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2020-08-23,Sunday,Holiday,8,SUMMER,Covid-Unlock-Lockdown,4.8
Punjab,NR,31.51997398,75.98000281,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,234.2
Haryana,NR,28.45000633,77.01999101,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,172.6
Rajasthan,NR,26.44999921,74.63998124,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,205.1
Delhi,NR,28.6699929,77.23000403,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,96.1
UP,NR,27.59998069,78.05000565,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,387.6
Uttarakhand,NR,30.32040895,78.05000565,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,39.3
HP,NR,31.10002545,77.16659704,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,27.7
J&K,NR,33.45,76.24,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,44.2
Chandigarh,NR,30.71999697,76.78000565,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.3
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,85.9
Gujarat,WR,22.2587,71.1924,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,243.4
MP,WR,21.30039105,76.13001949,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,175.5
Maharashtra,WR,19.25023195,73.16017493,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,365.1
Goa,WR,15.491997,73.81800065,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,8.0
DD,WR,20.4283,72.8397,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,6.1
DNH,WR,20.26657819,73.01661779999999,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,15.8
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,163.6
Telangana,SR,18.1124,79.0193,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,183.5
Karnataka,SR,12.57038129,76.91999711,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,163.8
Kerala,SR,8.900372741,76.56999263,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,68.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,287.7
Pondy,SR,11.93499371,79.83000037,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,7.8
Bihar,SR,25.78541445,87.4799727,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,110.0
DVC,ER,22.4975,88.3527,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,63.1
Jharkhand,ER,23.80039349,86.41998572,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,26.2
Odisha,ER,19.82042971,85.90001746,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,84.8
West Bengal,ER,22.58039044,88.32994665,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,156.7
Sikkim,ER,27.3333303,88.6166475,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.0
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.0
Assam,NER,26.7499809,94.21666744,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,35.4
Manipur,NER,24.79997072,93.95001705,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.8
Mizoram,NER,23.71039899,92.72001461,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2020-08-24,Monday,Working,8,SUMMER,Covid-Unlock-Lockdown,4.8
Punjab,NR,31.51997398,75.98000281,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,240.7
Haryana,NR,28.45000633,77.01999101,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,181.2
Rajasthan,NR,26.44999921,74.63998124,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,194.8
Delhi,NR,28.6699929,77.23000403,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,97.2
UP,NR,27.59998069,78.05000565,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,416.8
Uttarakhand,NR,30.32040895,78.05000565,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,40.8
HP,NR,31.10002545,77.16659704,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,30.5
J&K,NR,33.45,76.24,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,40.8
Chandigarh,NR,30.71999697,76.78000565,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.4
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,89.6
Gujarat,WR,22.2587,71.1924,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,249.7
MP,WR,21.30039105,76.13001949,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,186.3
Maharashtra,WR,19.25023195,73.16017493,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,381.4
Goa,WR,15.491997,73.81800065,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,8.6
DD,WR,20.4283,72.8397,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,6.4
DNH,WR,20.26657819,73.01661779999999,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,15.9
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,170.8
Telangana,SR,18.1124,79.0193,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,200.5
Karnataka,SR,12.57038129,76.91999711,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,175.3
Kerala,SR,8.900372741,76.56999263,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,70.6
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,295.3
Pondy,SR,11.93499371,79.83000037,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,6.9
Bihar,SR,25.78541445,87.4799727,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,118.5
DVC,ER,22.4975,88.3527,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,63.7
Jharkhand,ER,23.80039349,86.41998572,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,28.2
Odisha,ER,19.82042971,85.90001746,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,79.1
West Bengal,ER,22.58039044,88.32994665,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,163.9
Sikkim,ER,27.3333303,88.6166475,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.0
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.1
Assam,NER,26.7499809,94.21666744,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,38.1
Manipur,NER,24.79997072,93.95001705,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.5
Mizoram,NER,23.71039899,92.72001461,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.5
Tripura,NER,23.83540428,91.27999914,2020-08-25,Tuesday,Working,8,SUMMER,Covid-Unlock-Lockdown,4.7
Punjab,NR,31.51997398,75.98000281,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,251.0
Haryana,NR,28.45000633,77.01999101,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,182.6
Rajasthan,NR,26.44999921,74.63998124,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,207.3
Delhi,NR,28.6699929,77.23000403,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,100.5
UP,NR,27.59998069,78.05000565,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,425.0
Uttarakhand,NR,30.32040895,78.05000565,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,40.3
HP,NR,31.10002545,77.16659704,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,31.4
J&K,NR,33.45,76.24,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,37.6
Chandigarh,NR,30.71999697,76.78000565,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.7
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,83.5
Gujarat,WR,22.2587,71.1924,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,255.3
MP,WR,21.30039105,76.13001949,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,193.7
Maharashtra,WR,19.25023195,73.16017493,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,389.1
Goa,WR,15.491997,73.81800065,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,9.0
DD,WR,20.4283,72.8397,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,6.2
DNH,WR,20.26657819,73.01661779999999,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,16.2
Andhra Pradesh,WR,14.7504291,78.57002559,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,171.5
Telangana,SR,18.1124,79.0193,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,203.4
Karnataka,SR,12.57038129,76.91999711,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,182.7
Kerala,SR,8.900372741,76.56999263,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,71.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,299.4
Pondy,SR,11.93499371,79.83000037,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,7.6
Bihar,SR,25.78541445,87.4799727,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,112.9
DVC,ER,22.4975,88.3527,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,63.8
Jharkhand,ER,23.80039349,86.41998572,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,26.8
Odisha,ER,19.82042971,85.90001746,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,76.3
West Bengal,ER,22.58039044,88.32994665,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,154.9
Sikkim,ER,27.3333303,88.6166475,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.0
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,37.0
Manipur,NER,24.79997072,93.95001705,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.9
Meghalaya,NER,25.57049217,91.8800142,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.7
Mizoram,NER,23.71039899,92.72001461,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,1.8
Nagaland,NER,25.6669979,94.11657019,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,2.4
Tripura,NER,23.83540428,91.27999914,2020-08-26,Wednesday,Working,8,SUMMER,Covid-Unlock-Lockdown,4.7
Punjab,NR,31.51997398,75.98000281,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,245.3
Haryana,NR,28.45000633,77.01999101,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,191.4
Rajasthan,NR,26.44999921,74.63998124,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,219.0
Delhi,NR,28.6699929,77.23000403,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,102.3
UP,NR,27.59998069,78.05000565,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,416.6
Uttarakhand,NR,30.32040895,78.05000565,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,39.8
HP,NR,31.10002545,77.16659704,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,30.8
J&K,NR,33.45,76.24,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,33.3
Chandigarh,NR,30.71999697,76.78000565,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,5.6
Chhattisgarh,WR,22.09042035,82.15998734,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,72.5
Gujarat,WR,22.2587,71.1924,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,265.2
MP,WR,21.30039105,76.13001949,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,185.6
Maharashtra,WR,19.25023195,73.16017493,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,385.0
Goa,WR,15.491997,73.81800065,2020-08-27,Thursday,Working,8,SUMMER,Covid-Unlock-Lockdown,8.8
